text,source
"Reinforcement learning (RL) helps robots learn skills through experience but needs substantial online data, making it hard to achieve diverse learning. Human videos, though abundant and varied, pose challenges: no action annotations and significant visual differences from robots' perspective. This paper asks: can we use human videos directly for RL? Our solution, Reinforcement Learning with Videos (RLV), learns a policy and value function despite these challenges.",ai
"Reinforcement learning could enable robots to learn various skills independently, but current methods often rely on human input to speed up learning, using pre-defined policies or demonstration data. Deep reinforcement learning, which trains flexible neural network policies, has been limited to simulations and simple tasks due to its high sample complexity. This paper shows that a recent deep reinforcement learning method, using off-policy training of deep Q-functions, can handle complex 3D manipulation tasks.",ai
"Problem: Manage multiple robots to efficiently sample an area, given a limited endurance. Solution: We introduce MARLAS, a robust, scalable method using Multi-Agent Reinforcement Learning for cooperative adaptive sampling of slow-changing environments. Given an initial field estimate, MARLAS learns decentralized robot policies to sample high-utility regions within a fixed budget. To avoid overlapping paths, robots coordinate by incorporating neighbor position estimates and intermittent communication into their learning process. We tested MARLAS using several performance metrics.",ai
"In real-world scenarios, robots should learn multiple tasks sequentially, based on user needs and current conditions, rather than all at once. Our study focuses on this practical, step-by-step learning process for robots. We've developed a method that uses data and skills learned from previous tasks to continuously expand the robot's capabilities. In our robot manipulation simulations, this approach requires less than half the data compared to learning each task from scratch, without needing impractical simultaneous data collection from all tasks.",ai
"Revolutionizing AI, deep reinforcement learning (DRL) is set to enable autonomous systems to better understand visual data. DRL combines deep learning with reinforcement learning, scaling solutions to previously complex tasks like learning to play video games from pixels. It's also applied in robotics, teaching robots control policies from real-world camera inputs. This survey begins by introducing reinforcement learning, then explores key DRL methods: value-based and policy-based approaches. Central algorithms like deep Q-networks and trust region policy optimization are discussed.",ai
"Reinforcement learning, a method for solving decision-making tasks, has seen significant advancements with the growth of deep neural networks. While it shows promise in areas like robotics and gaming, it faces challenges that transfer learning aims to address. This involves leveraging external knowledge to improve learning efficiency and effectiveness. This review explores recent progress in transfer learning for deep reinforcement learning. We categorize and analyze current methods, examining their goals, techniques, compatible reinforcement learning models, and practical uses.",ai
"DeepSim: A Python-based toolkit for ROS and Gazebo, bridging robotics and machine learning. It lets researchers create complex tasks in simulation, offering advanced features like collision detection and domain randomization. DeepSim aims to unite robotics and machine learning communities. This paper details its components and design choices.",ai
"Multiple robots navigating together in changing environments is complex. We use deep reinforcement learning to teach them a simple, adaptable strategy: directly turning sensor data into movement commands. This training happens in varied settings to help the robots generalize. We test this strategy in common scenarios like switching places, crossing intersections, and squeezing through bottlenecks. The robots can then escape dead ends and handle complex environments.",ai
"Surgical robots, used in recent decades, offer surgeons and patients significant benefits, including reduced recovery time and hospital stay. Currently, surgeons fully control these robots via teleoperation, but this involves repetitive tasks that can cause surgeon fatigue. This study introduces a semi-autonomous control system using deep reinforcement learning. User tests showed it can reduce surgery completion time by 19.1% and travel length by 58.7%.",ai
"Recent advancements in robotics and AI have enabled large-scale multi-robot systems, beneficial for tasks like manufacturing, disaster relief, and delivery. The field uses multi-agent reinforcement learning (MARL) for efficient control. This review explores the current state of distributed MARL for multi-robot teamwork. Large robot teams face issues like changing conditions and limited information. Recent MARL methods tackle this with decentralized control and centralized planning, along with techniques like independent learning, value decomposition, and communication learning. These approaches have shown successful cooperation in AI tests and real",ai
"Mobile robots, crucial in logistics, often use conservative navigation methods. Deep reinforcement learning (DRL) offers a more flexible alternative, but it struggles with long-range navigation due to local minima and short-term memory issues, limiting its industrial use. This study introduces a hybrid navigation system that combines DRL local planners with conventional methods for long-range navigation. The system was tested and outperformed traditional planners, demonstrating improved performance in complex industrial environments.",ai
"Hippocampal reverse replay aids learning, especially in reinforcement tasks. We've enhanced a previous model of the hippocampal-striatal network, which uses a three-factor reinforcement learning rule. We added a new policy gradient learning rule that links place cell activity to action cell responses during reverse replay. We tested this in a simulated robot maze task, finding that reverse replay speeds up reinforcement learning and enhances stability.",ai
"We introduce a new system for Deep Reinforcement Learning (DRL) in modular robots. It builds on established robotic tools, enhancing current DRL methods for direct training from joint states. Additionally, we present a new method to apply these DRL techniques to real robots, bridging the gap between simulation and reality. Our tests show that top DRL methods work well for continuous actions in modular robots, both in simulation and reality. We found that speeding up simulation time doesn't impact the robot's performance. Notably, increasing the robot's degrees of freedom from 3 to 4 doesn't hinder learning",ai
"We've developed a quick prototyping method for robot shapes and controllers, focusing on real-world interactions. Unlike simulations, we emphasize the importance of form, function, and environmental interplay. Our approach combines rapid manufacturing (laminate robots) and efficient learning algorithms (reinforcement learning). We tested this on a low-cost crawling robot with changeable fins, inspired by sea turtle movement. The robot learned to navigate both artificial and natural environments using both bio-mimicked and original fin designs.",ai
"PyRep is a toolkit for robot learning research, built on V-REP. It's been modified for robot learning, offering three key improvements: a user-friendly API for robot control, a new rendering engine, and a significant speed boost (up to 10,000x faster than the old Python Remote API). These enhancements make PyRep an ideal tool for quickly testing and developing learning algorithms in areas like reinforcement learning, imitation learning, state estimation, mapping, and computer vision.",ai
"""Unlike rigid robots, complex robots like soft or continuum robots present unique physical challenges in reinforcement learning. Current methods require substantial data and cannot directly apply to real-world robots without prior simulations. This paper introduces an efficient, data-saving reinforcement learning approach that doesn't rely on explicit prior knowledge. We validate this method through simulations and real-world tests. Our approach enables a tendon-driven robot to actively track targets and maintain distance, making it useful in minimally invasive procedures."" (103 words)",ai
"Deep reinforcement learning empowers algorithms to learn intricate behaviors, handle continuous actions, and strategize in high-dimensional state spaces. To assess recent advancements, we chose a simple robotic task. We combined two standard reinforcement learning methods and tested if this blend learns better than a baseline. Additionally, we compared various data preprocessing techniques before feeding information to the learning algorithm, aiming to enhance performance.",ai
"In recent years, there's been a surge in research from control and reinforcement learning fields on safe learning methods for real-world robot use. This article offers a comprehensive overview of these advances, focusing on merging control theory and reinforcement learning languages and frameworks. It covers approaches that safely enhance performance by learning uncertain dynamics, reinforcement learning methods promoting safety or robustness, and techniques formally verifying learned control policy safety. As data-driven robot control methods grow popular, understanding these safety-focused techniques becomes crucial.",ai
"A novel robot, the quantum robot, combines quantum theory and robotics. It's a complex quantum system, consisting of multiple quantum computing units, a quantum controller/actuator, and information gatherers. For this system, algorithms like quantum search and quantum reinforcement learning are developed. Theoretically, quantum robots can reduce complexity from O(N^2) to O(N^(3/2)) using quantum search, and simulations show they learn more efficiently using quantum reinforcement learning. These advantages make quantum robots promising for future applications.",ai
"In this study, we examine a scenario where robot bodyguards shield a VIP in a bustling crowd. We find that interactions are complex: VIP-robot, robot-robot, and robot-bystander. We demonstrate that recent multi-agent reinforcement learning algorithms like MADDPG can effectively teach these robots to collaborate and protect the VIP.",ai
"ROBEL is an open-source platform of affordable robots designed for real-world reinforcement learning. It offers two robots: D'Claw, a three-fingered hand for learning dexterous tasks, and D'Kitty, a four-legged robot for learning agile movement. These low-cost, modular robots are durable and have logged over 14,000 training hours. To aid research, we suggest a set of continuous control tasks for each robot, featuring both dense and sparse objectives, and including safety metrics. We provide initial benchmark scores for these tasks.",ai
"This study presents a method for legged robots to learn about traversable terrains using both external (exteroceptive) and internal (proprioceptive) sensors. Current methods use general environmental features or manually chosen kinematic features, but we also learn robot-specific features from proprioceptive data to improve reward estimation in a single neural network. This makes the model more accurate and provides a reward based on the robot's state during use. We train the reward network using the MEDIRL algorithm and also minimize a trajectory ranking loss to address the imperfections in legged robot demonstrations. The method ranks demonstrated",ai
"Reinforcement learning, a promising method for robot control, has largely overlooked musical tasks due to their complex, time-dependent nature, like playing melodies. This paper introduces 'time-dependent goals', a temporal extension to goal-conditioned reinforcement learning, to tackle this challenge. We train a robotic musician to play the theremin using this method, first in simulation, then transferring the skills to a real-world robot. Watch the process here: https://youtu.be/jvC9mPzd",ai
"We aim to create robots that learn user preferences for better navigation. We're adapting a general navigation model for individual users, using preference-based reinforcement learning. Our method combines reinforcement learning, motion planning, and natural language processing. It enables robots to learn from ongoing conversations with humans, not just one-time instructions.",ai
"Reinforcement Learning (RL) for Robots: RL could enable robots to learn skills autonomously. But, real-world use is challenging: it's time-consuming to gather data, and humans must frequently reset the environment. Learned policies often struggle outside controlled settings. Our solution: use diverse offline datasets from past tasks to tackle these issues. When facing a new task, our system adapts past skills, quickly learning to perform the new task and reset the environment. Tests show this approach improves learning with prior knowledge.",ai
"Robots on four legs are stable and strong, but those on two legs are more adaptable. Our paper presents a system that combines the best of both. It uses a pre-set motion for switching between four and two legs, and a learning-based controller for bipedal movement, trained by a new method called Automated Residual Reinforcement Learning. This allows any four-legged robot to walk on two legs.",ai
"In safety-critical fields like healthcare and robotics, reinforcement learning often aims to minimize risks, not just average rewards. We've developed the first regret bounds for this, applicable to a wide range of risk-sensitive objectives, including Conditional Value at Risk (CVaR). Our work introduces a new way to define CVaR and a new method to construct optimistic Markov Decision Processes (MDPs).",ai
